"","","","","","","X.Intercept."
"3985","22","60","hn+cov1","999","p","0.301666453901605"
"3986","22","60","hn+cov1","999","b0","-0.89313032700429"
"3987","22","60","hn+cov1","999","cov1","-0.280814535897549"
"3988","22","60","hn+cov1","999","cov2",NA
"3989","22","60","hn+cov1","999","aic","-75.6163604246903"
"3990","22","60","hn+cov1","999","varp","0.0308688496207717"
"3991","22","60","hn+cov1+cov2","999","p","0.300677417344999"
"3992","22","60","hn+cov1+cov2","999","b0","-0.894562140145968"
"3993","22","60","hn+cov1+cov2","999","cov1","-0.173489026360692"
"3994","22","60","hn+cov1+cov2","999","cov2","-0.124628763578782"
"3995","22","60","hn+cov1+cov2","999","aic","-73.8164433260683"
"3996","22","60","hn+cov1+cov2","999","varp","0.0307217128769988"
"3997","23","60","hn","999","p","0.379597177365782"
"3998","23","60","hn","999","b0","-1.19345862849658"
"3999","23","60","hn","999","cov1",NA
"4000","23","60","hn","999","cov2",NA
"4001","23","60","hn","999","aic","-54.9227245229807"
"4002","23","60","hn","999","varp","0.0265109768432229"
"4003","23","60","hn+cov1","999","p","0.345064052945005"
"4004","23","60","hn+cov1","999","b0","-0.749487196762576"
"4005","23","60","hn+cov1","999","cov1","-0.293387361706559"
"4006","23","60","hn+cov1","999","cov2",NA
"4007","23","60","hn+cov1","999","aic","-60.4235250777987"
"4008","23","60","hn+cov1","999","varp","0.0362530280893745"
"4009","23","60","hn+cov1+cov2","999","p","0.343300462552925"
"4010","23","60","hn+cov1+cov2","999","b0","-0.747278880579614"
"4011","23","60","hn+cov1+cov2","999","cov1","-0.50165293655552"
"4012","23","60","hn+cov1+cov2","999","cov2","0.216188654645554"
"4013","23","60","hn+cov1+cov2","999","aic","-58.8221316791536"
"4014","23","60","hn+cov1+cov2","999","varp","0.0360057927058813"
"4015","24","60","hn","999","p","0.3640648649006"
"4016","24","60","hn","999","b0","-1.23562822557771"
"4017","24","60","hn","999","cov1",NA
"4018","24","60","hn","999","cov2",NA
"4019","24","60","hn","999","aic","-59.693240755389"
"4020","24","60","hn","999","varp","0.0279066273933464"
"4021","24","60","hn+cov1","999","p","0.337166104416953"
"4022","24","60","hn+cov1","999","b0","-0.802577328660094"
"4023","24","60","hn+cov1","999","cov1","-0.244584342881401"
"4024","24","60","hn+cov1","999","cov2",NA
"4025","24","60","hn+cov1","999","aic","-64.0071595366331"
"4026","24","60","hn+cov1","999","varp","0.03400036756456"
"4027","24","60","hn+cov1+cov2","999","p","0.337064769169644"
"4028","24","60","hn+cov1+cov2","999","b0","-0.801160772302791"
"4029","24","60","hn+cov1+cov2","999","cov1","-0.26696165677499"
"4030","24","60","hn+cov1+cov2","999","cov2","0.0284086271503963"
"4031","24","60","hn+cov1+cov2","999","aic","-62.0127346910288"
"4032","24","60","hn+cov1+cov2","999","varp","0.0353058034749321"
"4033","25","60","hn","999","p","0.358288800421962"
"4034","25","60","hn","999","b0","-1.25173131668233"
"4035","25","60","hn","999","cov1",NA
"4036","25","60","hn","999","cov2",NA
"4037","25","60","hn","999","aic","-61.5403760583732"
"4038","25","60","hn","999","varp","0.0260101631541385"
"4039","25","60","hn+cov1","999","p","0.200525956416406"
"4040","25","60","hn+cov1","999","b0","-0.316958356314629"
"4041","25","60","hn+cov1","999","cov1","-0.706920185109435"
"4042","25","60","hn+cov1","999","cov2",NA
"4043","25","60","hn+cov1","999","aic","-103.591269243573"
"4044","25","60","hn+cov1","999","varp","0.028063985652535"
"4045","25","60","hn+cov1+cov2","999","p","0.200492499973395"
"4046","25","60","hn+cov1+cov2","999","b0","-0.318967657452417"
"4047","25","60","hn+cov1+cov2","999","cov1","-0.642363518357569"
"4048","25","60","hn+cov1+cov2","999","cov2","-0.0761421301691456"
"4049","25","60","hn+cov1+cov2","999","aic","-101.625161540653"
"4050","25","60","hn+cov1+cov2","999","varp","0.0284277004838696"
"4051","26","60","hn","999","p","0.3972688852033"
"4052","26","60","hn","999","b0","-1.14730166511954"
"4053","26","60","hn","999","cov1",NA
"4054","26","60","hn","999","cov2",NA
"4055","26","60","hn","999","aic","-49.8364709264949"
"4056","26","60","hn","999","varp","0.0260554455687882"
"4057","26","60","hn+cov1","999","p","0.154424776760517"
"4058","26","60","hn+cov1","999","b0","0.0749537903930412"
"4059","26","60","hn+cov1","999","cov1","-0.962821022903709"
"4060","26","60","hn+cov1","999","cov2",NA
"4061","26","60","hn+cov1","999","aic","-111.526541353116"
"4062","26","60","hn+cov1","999","varp","0.0311192763434875"
"4063","26","60","hn+cov1+cov2","999","p","0.154578406422125"
"4064","26","60","hn+cov1+cov2","999","b0","0.0669441831733473"
"4065","26","60","hn+cov1+cov2","999","cov1","-0.90211131562105"
"4066","26","60","hn+cov1+cov2","999","cov2","-0.0619577000901529"
"4067","26","60","hn+cov1+cov2","999","aic","-109.563693896721"
"4068","26","60","hn+cov1+cov2","999","varp","0.031232837222646"
"4069","27","60","hn","999","p","0.315739241793147"
"4070","27","60","hn","999","b0","-1.37855301858992"
"4071","27","60","hn","999","cov1",NA
"4072","27","60","hn","999","cov2",NA
"4073","27","60","hn","999","aic","-76.4121073736373"
"4074","27","60","hn","999","varp","0.0237370299696265"
"4075","27","60","hn+cov1","999","p","0.306181783310354"
"4076","27","60","hn+cov1","999","b0","-1.63299796447436"
"4077","27","60","hn+cov1","999","cov1","0.128532125629786"
"4078","27","60","hn+cov1","999","cov2",NA
"4079","27","60","hn+cov1","999","aic","-77.2590034479581"
"4080","27","60","hn+cov1","999","varp","0.0238422351986144"
"4081","27","60","hn+cov1+cov2","999","p","0.302499593726846"
"4082","27","60","hn+cov1+cov2","999","b0","-1.66319258715209"
"4083","27","60","hn+cov1+cov2","999","cov1","0.364480478007543"
"4084","27","60","hn+cov1+cov2","999","cov2","-0.305118401066446"
"4085","27","60","hn+cov1+cov2","999","aic","-76.1111073273737"
"4086","27","60","hn+cov1+cov2","999","varp","0.0269880225091644"
"4087","28","60","hn","999","p","0.386077367992767"
"4088","28","60","hn","999","b0","-1.17632098110038"
"4089","28","60","hn","999","cov1",NA
"4090","28","60","hn","999","cov2",NA
"4091","28","60","hn","999","aic","-53.0159895142221"
"4092","28","60","hn","999","varp","0.0255213309944821"
"4093","28","60","hn+cov1","999","p","0.385991222482997"
"4094","28","60","hn+cov1","999","b0","-1.15496157080746"
"4095","28","60","hn+cov1","999","cov1","-0.0120620909268554"
"4096","28","60","hn+cov1","999","cov2",NA
"4097","28","60","hn+cov1","999","aic","-51.0256169115332"
"4098","28","60","hn+cov1","999","varp","0.0255989645824176"
"4099","28","60","hn+cov1+cov2","999","p","0.385465444936738"
"4100","28","60","hn+cov1+cov2","999","b0","-1.15965431439388"
"4101","28","60","hn+cov1+cov2","999","cov1","0.0974835419457863"
"4102","28","60","hn+cov1+cov2","999","cov2","-0.118468275531196"
"4103","28","60","hn+cov1+cov2","999","aic","-49.1625264108932"
"4104","28","60","hn+cov1+cov2","999","varp","0.0270537500676402"
"4105","29","60","hn","999","p","0.338185845735173"
"4106","29","60","hn","999","b0","-1.30974258771795"
"4107","29","60","hn","999","cov1",NA
"4108","29","60","hn","999","cov2",NA
"4109","29","60","hn","999","aic","-68.2847574526389"
"4110","29","60","hn","999","varp","0.0210377116401898"
"4111","29","60","hn+cov1","999","p","0.280633545156387"
"4112","29","60","hn+cov1","999","b0","-0.739171708330961"
"4113","29","60","hn+cov1","999","cov1","-0.390165582178236"
"4114","29","60","hn+cov1","999","cov2",NA
"4115","29","60","hn+cov1","999","aic","-80.719005170637"
"4116","29","60","hn+cov1","999","varp","0.0258064696858435"
"4117","29","60","hn+cov1+cov2","999","p","0.27883471995626"
"4118","29","60","hn+cov1+cov2","999","b0","-0.781125964626377"
"4119","29","60","hn+cov1+cov2","999","cov1","-0.109144075491085"
"4120","29","60","hn+cov1+cov2","999","cov2","-0.297230429843166"
"4121","29","60","hn+cov1+cov2","999","aic","-79.3340733027168"
"4122","29","60","hn+cov1+cov2","999","varp","0.0259986551178287"
"4123","30","60","hn","999","p","0.580190898940835"
"4124","30","60","hn","999","b0","-0.731837371604718"
"4125","30","60","hn","999","cov1",NA
"4126","30","60","hn","999","cov2",NA
"4127","30","60","hn","999","aic","-15.2433427593481"
"4128","30","60","hn","999","varp","0.053994083002138"
"4129","30","60","hn+cov1","999","p","0.579881578820762"
"4130","30","60","hn+cov1","999","b0","-0.677795124183223"
"4131","30","60","hn+cov1","999","cov1","-0.0368986142913547"
"4132","30","60","hn+cov1","999","cov2",NA
"4133","30","60","hn+cov1","999","aic","-13.3184347307797"
"4134","30","60","hn+cov1","999","varp","0.0550237940485474"
"4135","30","60","hn+cov1+cov2","999","p","0.582165894802376"
"4136","30","60","hn+cov1+cov2","999","b0","-0.34652131020248"
"4137","30","60","hn+cov1+cov2","999","cov1","0.416810689918701"
"4138","30","60","hn+cov1+cov2","999","cov2","-0.704193692286334"
"4139","30","60","hn+cov1+cov2","999","aic","-12.4295353425589"
"4140","30","60","hn+cov1+cov2","999","varp","0.0514224500138201"
"4141","31","60","hn","999","p","0.427321194432298"
"4142","31","60","hn","999","b0","-1.07252682496112"
"4143","31","60","hn","999","cov1",NA
"4144","31","60","hn","999","cov2",NA
"4145","31","60","hn","999","aic","-41.9860274872744"
"4146","31","60","hn","999","varp","0.0358017142565653"
"4147","31","60","hn+cov1","999","p","0.205508577559352"
"4148","31","60","hn+cov1","999","b0","0.149798748692569"
"4149","31","60","hn+cov1","999","cov1","-0.920788557829597"
"4150","31","60","hn+cov1","999","cov2",NA
"4151","31","60","hn+cov1","999","aic","-79.1203612793949"
"4152","31","60","hn+cov1","999","varp","0.0417750891430891"
"4153","31","60","hn+cov1+cov2","999","p","0.186373391238507"
"4154","31","60","hn+cov1+cov2","999","b0","0.287040371467952"
"4155","31","60","hn+cov1+cov2","999","cov1","-0.648496615733642"
"4156","31","60","hn+cov1+cov2","999","cov2","-0.415196578148615"
"4157","31","60","hn+cov1+cov2","999","aic","-78.2484207985078"
"4158","31","60","hn+cov1+cov2","999","varp","0.048731997226845"
"4159","32","60","hn","999","p","0.363096433970306"
"4160","32","60","hn","999","b0","-1.23831149023401"
"4161","32","60","hn","999","cov1",NA
"4162","32","60","hn","999","cov2",NA
"4163","32","60","hn","999","aic","-60.0001432542355"
"4164","32","60","hn","999","varp","0.0247880760460003"
"4165","32","60","hn+cov1","999","p","0.349002859696225"
"4166","32","60","hn+cov1","999","b0","-1.63573049626418"
"4167","32","60","hn+cov1","999","cov1","0.225053381337475"
"4168","32","60","hn+cov1","999","cov2",NA
"4169","32","60","hn+cov1","999","aic","-61.1226769798442"
"4170","32","60","hn+cov1","999","varp","0.0277903530582633"
"4171","32","60","hn+cov1+cov2","999","p","0.318303172112581"
"4172","32","60","hn+cov1+cov2","999","b0","-1.79675892574303"
"4173","32","60","hn+cov1+cov2","999","cov1","-0.749095790996012"
"4174","32","60","hn+cov1+cov2","999","cov2","1.09312163460354"
"4175","32","60","hn+cov1+cov2","999","aic","-65.6705847556405"
"4176","32","60","hn+cov1+cov2","999","varp","0.0323896539141734"
"4177","33","60","hn","999","p","0.358112610772525"
"4178","33","60","hn","999","b0","-1.25222630861179"
"4179","33","60","hn","999","cov1",NA
"4180","33","60","hn","999","cov2",NA
"4181","33","60","hn","999","aic","-61.5973511765868"
"4182","33","60","hn","999","varp","0.0242113565514421"
"4183","33","60","hn+cov1","999","p","0.358086882885095"
"4184","33","60","hn+cov1","999","b0","-1.23496971703046"
"4185","33","60","hn+cov1","999","cov1","-0.00946983521673788"
"4186","33","60","hn+cov1","999","cov2",NA
"4187","33","60","hn+cov1","999","aic","-59.6101236111588"
"4188","33","60","hn+cov1","999","varp","0.0243595834652884"
"4189","33","60","hn+cov1+cov2","999","p","0.356563981773244"
"4190","33","60","hn+cov1+cov2","999","b0","-1.22932381328234"
"4191","33","60","hn+cov1+cov2","999","cov1","-0.173384623252336"
"4192","33","60","hn+cov1+cov2","999","cov2","0.194119837806286"
"4193","33","60","hn+cov1+cov2","999","aic","-57.9499511196995"
"4194","33","60","hn+cov1+cov2","999","varp","0.0246145619767347"
"4195","34","60","hn","999","p","0.419707721109451"
"4196","34","60","hn","999","b0","-1.09107488955955"
"4197","34","60","hn","999","cov1",NA
"4198","34","60","hn","999","cov2",NA
"4199","34","60","hn","999","aic","-43.8820229835621"
"4200","34","60","hn","999","varp","0.0298257744621024"
"4201","34","60","hn+cov1","999","p","0.402033135563825"
"4202","34","60","hn+cov1","999","b0","-0.797995653227046"
"4203","34","60","hn+cov1","999","cov1","-0.201087992257042"
"4204","34","60","hn+cov1","999","cov2",NA
"4205","34","60","hn+cov1","999","aic","-45.6442595774042"
"4206","34","60","hn+cov1","999","varp","0.0281554379158092"
"4207","34","60","hn+cov1+cov2","999","p","0.391372490688078"
"4208","34","60","hn+cov1+cov2","999","b0","-0.736176297461495"
"4209","34","60","hn+cov1+cov2","999","cov1","-0.887396472978964"
"4210","34","60","hn+cov1+cov2","999","cov2","0.604807365910933"
"4211","34","60","hn+cov1+cov2","999","aic","-45.4145563384219"
"4212","34","60","hn+cov1+cov2","999","varp","0.0351352278780174"
"4213","35","60","hn","999","p","0.381513223846994"
"4214","35","60","hn","999","b0","-1.18836461902815"
"4215","35","60","hn","999","cov1",NA
"4216","35","60","hn","999","cov2",NA
"4217","35","60","hn","999","aic","-54.3538559212714"
"4218","35","60","hn","999","varp","0.0302316320127026"
"4219","35","60","hn+cov1","999","p","0.364631551393854"
"4220","35","60","hn+cov1","999","b0","-0.988599236597632"
"4221","35","60","hn+cov1","999","cov1","-0.153445487317813"
"4222","35","60","hn+cov1","999","cov2",NA
"4223","35","60","hn+cov1","999","aic","-56.6082105050744"
"4224","35","60","hn+cov1","999","varp","0.0296799439075543"
"4225","35","60","hn+cov1+cov2","999","p","0.348328417906818"
"4226","35","60","hn+cov1+cov2","999","b0","-1.0368919993864"
"4227","35","60","hn+cov1+cov2","999","cov1","-0.880276477854617"
"4228","35","60","hn+cov1+cov2","999","cov2","0.745154606301548"
"4229","35","60","hn+cov1+cov2","999","aic","-58.161002828731"
"4230","35","60","hn+cov1+cov2","999","varp","0.0367287114017391"
"4231","36","60","hn","999","p","0.312391931259678"
"4232","36","60","hn","999","b0","-1.38922263540315"
"4233","36","60","hn","999","cov1",NA
"4234","36","60","hn","999","cov2",NA
"4235","36","60","hn","999","aic","-77.6804274245417"
"4236","36","60","hn","999","varp","0.0213441158227876"
"4237","36","60","hn+cov1","999","p","0.310025434559946"
"4238","36","60","hn+cov1","999","b0","-1.27468947839287"
"4239","36","60","hn+cov1","999","cov1","-0.0760941746730578"
"4240","36","60","hn+cov1","999","cov2",NA
"4241","36","60","hn+cov1","999","aic","-76.2747331430747"
"4242","36","60","hn+cov1","999","varp","0.0244780766819817"
"4243","36","60","hn+cov1+cov2","999","p","0.293217291852185"
"4244","36","60","hn+cov1+cov2","999","b0","-1.38683324972378"
"4245","36","60","hn+cov1+cov2","999","cov1","0.845558013211228"
"4246","36","60","hn+cov1+cov2","999","cov2","-0.887444761686872"
"4247","36","60","hn+cov1+cov2","999","aic","-78.1949587985775"
"4248","36","60","hn+cov1+cov2","999","varp","0.024062652035501"
"4249","37","60","hn","999","p","0.351038380522555"
"4250","37","60","hn","999","b0","-1.27229172166207"
"4251","37","60","hn","999","cov1",NA
"4252","37","60","hn","999","cov2",NA
"4253","37","60","hn","999","aic","-63.9160277287425"
"4254","37","60","hn","999","varp","0.0277553317158314"
"4255","37","60","hn+cov1","999","p","0.172661792862377"
"4256","37","60","hn+cov1","999","b0","0.0403482479247271"
"4257","37","60","hn+cov1","999","cov1","-0.910685326425976"
"4258","37","60","hn+cov1","999","cov2",NA
"4259","37","60","hn+cov1","999","aic","-104.260912703472"
"4260","37","60","hn+cov1","999","varp","0.0303018960010147"
"4261","37","60","hn+cov1+cov2","999","p","0.172676357173638"
"4262","37","60","hn+cov1+cov2","999","b0","0.0349960197898219"
"4263","37","60","hn+cov1+cov2","999","cov1","-0.884450998244118"
"4264","37","60","hn+cov1+cov2","999","cov2","-0.0247496443281063"
"4265","37","60","hn+cov1+cov2","999","aic","-102.266373039685"
"4266","37","60","hn+cov1+cov2","999","varp","0.0307558072183868"
"4267","38","60","hn","999","p","0.273171144430416"
"4268","38","60","hn","999","b0","-1.52344276731204"
"4269","38","60","hn","999","cov1",NA
"4270","38","60","hn","999","cov2",NA
"4271","38","60","hn","999","aic","-93.7245708674647"
"4272","38","60","hn","999","varp","0.0271295051506549"
"4273","38","60","hn+cov1","999","p","0.21794468076016"
"4274","38","60","hn+cov1","999","b0","-0.765258805403756"
"4275","38","60","hn+cov1","999","cov1","-0.47069820255279"
"4276","38","60","hn+cov1","999","cov2",NA
"4277","38","60","hn+cov1","999","aic","-103.610181345722"
"4278","38","60","hn+cov1","999","varp","0.0298462925678716"
"4279","38","60","hn+cov1+cov2","999","p","0.217306547908948"
"4280","38","60","hn+cov1+cov2","999","b0","-0.788856197565271"
"4281","38","60","hn+cov1+cov2","999","cov1","-0.67126921632662"
"4282","38","60","hn+cov1+cov2","999","cov2","0.26169275372953"
"4283","38","60","hn+cov1+cov2","999","aic","-102.104440678612"
"4284","38","60","hn+cov1+cov2","999","varp","0.0293680599690955"
"4285","39","60","hn","999","p","0.352801489552317"
"4286","39","60","hn","999","b0","-1.26725556776513"
"4287","39","60","hn","999","cov1",NA
"4288","39","60","hn","999","cov2",NA
"4289","39","60","hn","999","aic","-63.3324466855323"
"4290","39","60","hn","999","varp","0.0238186473055292"
"4291","39","60","hn+cov1","999","p","0.330348534703917"
"4292","39","60","hn+cov1","999","b0","-0.880408620641467"
"4293","39","60","hn+cov1","999","cov1","-0.216219601014937"
"4294","39","60","hn+cov1","999","cov2",NA
"4295","39","60","hn+cov1","999","aic","-67.0254745265135"
"4296","39","60","hn+cov1","999","varp","0.0238961315131106"
"4297","39","60","hn+cov1+cov2","999","p","0.326104778431026"
"4298","39","60","hn+cov1+cov2","999","b0","-0.98525977284832"
"4299","39","60","hn+cov1+cov2","999","cov1","-0.496136537120637"
"4300","39","60","hn+cov1+cov2","999","cov2","0.387203300384193"
"4301","39","60","hn+cov1+cov2","999","aic","-66.5505045674648"
"4302","39","60","hn+cov1+cov2","999","varp","0.0247027919884416"
"4303","40","60","hn","999","p","0.438692043557144"
"4304","40","60","hn","999","b0","-1.04527605073317"
"4305","40","60","hn","999","cov1",NA
"4306","40","60","hn","999","cov2",NA
"4307","40","60","hn","999","aic","-39.2691846496045"
"4308","40","60","hn","999","varp","0.0334999138143823"
"4309","40","60","hn+cov1","999","p","0.433189608850794"
"4310","40","60","hn+cov1","999","b0","-1.23809112248977"
"4311","40","60","hn+cov1","999","cov1","0.109578147080949"
"4312","40","60","hn+cov1","999","cov2",NA
"4313","40","60","hn+cov1","999","aic","-38.5439454680957"
"4314","40","60","hn+cov1","999","varp","0.0333025637981726"
"4315","40","60","hn+cov1+cov2","999","p","0.41902776942956"
"4316","40","60","hn+cov1+cov2","999","b0","-1.42742726206176"
"4317","40","60","hn+cov1+cov2","999","cov1","0.868748573401709"
"4318","40","60","hn+cov1+cov2","999","cov2","-0.70841126605559"
"4319","40","60","hn+cov1+cov2","999","aic","-39.5673566682955"
"4320","40","60","hn+cov1+cov2","999","varp","0.0364617932732802"
"4321","41","60","hn","999","p","0.414320931820627"
"4322","41","60","hn","999","b0","-1.10435324771963"
"4323","41","60","hn","999","cov1",NA
"4324","41","60","hn","999","cov2",NA
"4325","41","60","hn","999","aic","-45.2612027789003"
"4326","41","60","hn","999","varp","0.0403987660829625"
"4327","41","60","hn+cov1","999","p","0.412189667087024"
"4328","41","60","hn+cov1","999","b0","-1.00747002733216"
"4329","41","60","hn+cov1","999","cov1","-0.0694942934442394"
"4330","41","60","hn+cov1","999","cov2",NA
"4331","41","60","hn+cov1","999","aic","-43.7356429737243"
"4332","41","60","hn+cov1","999","varp","0.0406033330047446"
"4333","41","60","hn+cov1+cov2","999","p","0.409023904759796"
"4334","41","60","hn+cov1+cov2","999","b0","-1.0189495283419"
"4335","41","60","hn+cov1+cov2","999","cov1","0.198912413971696"
"4336","41","60","hn+cov1+cov2","999","cov2","-0.274562386543584"
"4337","41","60","hn+cov1+cov2","999","aic","-42.4348380077913"
"4338","41","60","hn+cov1+cov2","999","varp","0.0399357560322031"
"4339","42","60","hn","999","p","0.32592598867643"
"4340","42","60","hn","999","b0","-1.34675520924589"
"4341","42","60","hn","999","cov1",NA
"4342","42","60","hn","999","cov2",NA
"4343","42","60","hn","999","aic","-72.6435931780568"
"4344","42","60","hn","999","varp","0.020416035517664"
"4345","42","60","hn+cov1","999","p","0.305965840002148"
"4346","42","60","hn+cov1","999","b0","-1.02398065088224"
"4347","42","60","hn+cov1","999","cov1","-0.213448028278734"
"4348","42","60","hn+cov1","999","cov2",NA
"4349","42","60","hn+cov1","999","aic","-75.7015715384863"
"4350","42","60","hn+cov1","999","varp","0.0224716260570482"
"4351","42","60","hn+cov1+cov2","999","p","0.305151438226089"
"4352","42","60","hn+cov1+cov2","999","b0","-1.04448674932568"
"4353","42","60","hn+cov1+cov2","999","cov1","-0.0313762673385714"
"4354","42","60","hn+cov1+cov2","999","cov2","-0.188197625129479"
"4355","42","60","hn+cov1+cov2","999","aic","-74.0835094051533"
"4356","42","60","hn+cov1+cov2","999","varp","0.0267169229680896"
"4357","43","60","hn","999","p","0.305424859171389"
"4358","43","60","hn","999","b0","-1.4117977926066"
"4359","43","60","hn","999","cov1",NA
"4360","43","60","hn","999","cov2",NA
"4361","43","60","hn","999","aic","-80.3690183510151"
"4362","43","60","hn","999","varp","0.0211130468216038"
"4363","43","60","hn+cov1","999","p","0.285417158036376"
"4364","43","60","hn+cov1","999","b0","-1.08077591770426"
"4365","43","60","hn+cov1","999","cov1","-0.224225795071398"
"4366","43","60","hn+cov1","999","cov2",NA
"4367","43","60","hn+cov1","999","aic","-83.5408122606458"
"4368","43","60","hn+cov1","999","varp","0.0280938725204177"
"4369","43","60","hn+cov1+cov2","999","p","0.28531700023283"
"4370","43","60","hn+cov1+cov2","999","b0","-1.09842372893805"
"4371","43","60","hn+cov1+cov2","999","cov1","-0.130290708079319"
"4372","43","60","hn+cov1+cov2","999","cov2","-0.0916199841837902"
"4373","43","60","hn+cov1+cov2","999","aic","-81.6142697406902"
"4374","43","60","hn+cov1+cov2","999","varp","0.0282827405671955"
"4375","44","60","hn","999","p","0.344826786574549"
"4376","44","60","hn","999","b0","-1.2902264801387"
"4377","44","60","hn","999","cov1",NA
"4378","44","60","hn","999","cov2",NA
"4379","44","60","hn","999","aic","-66.0020941860274"
"4380","44","60","hn","999","varp","0.0259634574073164"
"4381","44","60","hn+cov1","999","p","0.159492402746349"
"4382","44","60","hn+cov1","999","b0","-0.139981150585399"
"4383","44","60","hn+cov1","999","cov1","-0.825019098174912"
"4384","44","60","hn+cov1","999","cov2",NA
"4385","44","60","hn+cov1","999","aic","-117.779856880612"
"4386","44","60","hn+cov1","999","varp","0.0274833221737088"
"4387","44","60","hn+cov1+cov2","999","p","0.155143852030541"
"4388","44","60","hn+cov1+cov2","999","b0","-0.0406522316226252"
"4389","44","60","hn+cov1+cov2","999","cov1","-0.620829691430314"
"4390","44","60","hn+cov1+cov2","999","cov2","-0.302910008403139"
"4391","44","60","hn+cov1+cov2","999","aic","-116.170398578247"
"4392","44","60","hn+cov1+cov2","999","varp","0.0277434453059312"
"4393","45","60","hn","999","p","0.421913702209729"
"4394","45","60","hn","999","b0","-1.08567473292127"
"4395","45","60","hn","999","cov1",NA
"4396","45","60","hn","999","cov2",NA
"4397","45","60","hn","999","aic","-43.3262482619276"
"4398","45","60","hn","999","varp","0.0399999258226543"
"4399","45","60","hn+cov1","999","p","0.41870681400595"
"4400","45","60","hn+cov1","999","b0","-1.22135183665998"
"4401","45","60","hn+cov1","999","cov1","0.08266528856718"
"4402","45","60","hn+cov1","999","cov2",NA
"4403","45","60","hn+cov1","999","aic","-42.0820171686067"
"4404","45","60","hn+cov1","999","varp","0.0395854613330494"
"4405","45","60","hn+cov1+cov2","999","p","0.415207455017542"
"4406","45","60","hn+cov1+cov2","999","b0","-1.19839667448211"
"4407","45","60","hn+cov1+cov2","999","cov1","0.348584082106435"
"4408","45","60","hn+cov1+cov2","999","cov2","-0.342375429435698"
"4409","45","60","hn+cov1+cov2","999","aic","-40.8468100373154"
"4410","45","60","hn+cov1+cov2","999","varp","0.0413229377488446"
"4411","46","60","hn","999","p","0.461120642275368"
"4412","46","60","hn","999","b0","-0.992916587467799"
"4413","46","60","hn","999","cov1",NA
"4414","46","60","hn","999","cov2",NA
"4415","46","60","hn","999","aic","-34.2994775175585"
"4416","46","60","hn","999","varp","0.0386387018417185"
"4417","46","60","hn+cov1","999","p","0.46027590999435"
"4418","46","60","hn+cov1","999","b0","-0.942677932601834"
"4419","46","60","hn+cov1","999","cov1","-0.0366519032995198"
"4420","46","60","hn+cov1","999","cov2",NA
"4421","46","60","hn+cov1","999","aic","-32.479400928885"
"4422","46","60","hn+cov1","999","varp","0.0387129543773698"
"4423","46","60","hn+cov1+cov2","999","p","0.452352496080142"
"4424","46","60","hn+cov1+cov2","999","b0","-0.893170098651441"
"4425","46","60","hn+cov1+cov2","999","cov1","0.381492190668352"
"4426","46","60","hn+cov1+cov2","999","cov2","-0.48822356338809"
"4427","46","60","hn+cov1+cov2","999","aic","-32.2242047244486"
"4428","46","60","hn+cov1+cov2","999","varp","0.0386423631048852"
"4429","47","60","hn","999","p","0.340955507557624"
"4430","47","60","hn","999","b0","-1.3015593116828"
"4431","47","60","hn","999","cov1",NA
"4432","47","60","hn","999","cov2",NA
"4433","47","60","hn","999","aic","-67.3261491439612"
"4434","47","60","hn","999","varp","0.0245795678450412"
"4435","47","60","hn+cov1","999","p","0.172716787598646"
"4436","47","60","hn+cov1","999","b0","-0.0965017426346787"
"4437","47","60","hn+cov1","999","cov1","-0.826523728952928"
"4438","47","60","hn+cov1","999","cov2",NA
"4439","47","60","hn+cov1","999","aic","-105.056427971693"
"4440","47","60","hn+cov1","999","varp","0.0344079806422087"
"4441","47","60","hn+cov1+cov2","999","p","0.176714369144458"
"4442","47","60","hn+cov1+cov2","999","b0","-0.140201604569088"
"4443","47","60","hn+cov1+cov2","999","cov1","-0.977292638899631"
"4444","47","60","hn+cov1+cov2","999","cov2","0.202674694363511"
"4445","47","60","hn+cov1+cov2","999","aic","-103.402084934202"
"4446","47","60","hn+cov1+cov2","999","varp","0.0341396559091718"
"4447","48","60","hn","999","p","0.288685113458963"
"4448","48","60","hn","999","b0","-1.46819546977785"
"4449","48","60","hn","999","cov1",NA
"4450","48","60","hn","999","cov2",NA
"4451","48","60","hn","999","aic","-87.1069827679501"
"4452","48","60","hn","999","varp","0.0186214902475541"
"4453","48","60","hn+cov1","999","p","0.277548644699733"
"4454","48","60","hn+cov1","999","b0","-1.76684869809102"
"4455","48","60","hn+cov1","999","cov1","0.180243650764181"
"4456","48","60","hn+cov1","999","cov2",NA
"4457","48","60","hn+cov1","999","aic","-88.197679882779"
"4458","48","60","hn+cov1","999","varp","0.018143438933476"
"4459","48","60","hn+cov1+cov2","999","p","0.27720010272489"
"4460","48","60","hn+cov1+cov2","999","b0","-1.77331677837257"
"4461","48","60","hn+cov1+cov2","999","cov1","0.263189264460843"
"4462","48","60","hn+cov1+cov2","999","cov2","-0.092610480909637"
"4463","48","60","hn+cov1+cov2","999","aic","-86.2470107542469"
"4464","48","60","hn+cov1+cov2","999","varp","0.0181445709915178"
"4465","49","60","hn","999","p","0.341051676075764"
"4466","49","60","hn","999","b0","-1.30127630966698"
"4467","49","60","hn","999","cov1",NA
"4468","49","60","hn","999","cov2",NA
"4469","49","60","hn","999","aic","-67.2930339804497"
"4470","49","60","hn","999","varp","0.024829827676944"
